name,price,shop,sku,shop_type,detail_url,image_url,comment_num,tag
燃大师户外折叠椅子便携式野餐克米特椅超轻钓鱼露营用品装备椅沙滩桌椅 中号卡其色,29.0,燃大师旗舰店,10078654580246,非自营,https://item.jd.com/10078654580246.html,//img11.360buyimg.com/n7/jfs/t1/86106/24/27772/97782/6491a69bF64a88f9e/242d5c2044f3ce11.jpg,1000,户外
原始人 户外折叠桌铝合金蛋卷桌露营桌子野餐桌椅便携式装备野营野炊 【大号】铝合金蛋卷桌-配收纳袋,276.0,原始人旗舰店,10058048037674,非自营,https://item.jd.com/10058048037674.html,//img14.360buyimg.com/n7/jfs/t1/106024/28/33268/325501/64b4a297F885d8723/7bfbfcf9ac0ffd7f.jpg,10000,户外
奥然 户外折叠椅克米特椅露营椅子户外椅子折叠便携露营椅沙滩椅 【黑色椅架-中号】黑色+塑料扶手,29.0,奥然运动户外旗舰店,10049434199646,非自营,https://item.jd.com/10049434199646.html,//img11.360buyimg.com/n7/jfs/t1/52706/36/23909/61114/64a23a52Fa57128b1/50b1a9128134f229.jpg,10000,户外
骆驼（CAMEL）帐篷户外便携式折叠野营露营公园野餐全自动帐篷【山系熊猫】1V32265017 松柏绿,482.3,骆驼（CAMEL）户外装备京东自营旗舰店,100026601755,自营,https://item.jd.com/100026601755.html,//img10.360buyimg.com/n7/jfs/t1/119677/1/28797/267399/63f70b9fF69612581/68265f00b2476fbd.jpg,10000,户外
科沃（KOVOL）涂银天幕户外露营方形四角大空间野餐帐篷防雨防晒野外便携式,99.0,KOVOL运动户外京东自营旗舰店,100058637565,自营,https://item.jd.com/100058637565.html,//img10.360buyimg.com/n7/jfs/t1/212121/14/33896/154581/64b49c87Fb9486394/f31c97701e5aeee9.jpg,2000,户外
奥然 卡式炉户外炉具卡斯炉野外炊具便携式燃气灶瓦斯炉煤气灶单灶 单独炉具（纸盒包装）,29.0,奥然运动户外旗舰店,10048556836043,非自营,https://item.jd.com/10048556836043.html,//img13.360buyimg.com/n7/jfs/t1/46118/37/22998/138642/63e211f9F18dfaef6/b49ca7b772499aed.jpg,5000,户外
Dr.HOWS韩国户外扁便携式户外高原高山野外野炊气罐 高山气230*4,35.0,Dr.HOWS佰创专卖店,10076662911257,非自营,https://item.jd.com/10076662911257.html,//img12.360buyimg.com/n7/jfs/t1/43205/36/22748/46831/646f2667F1d3159d0/38f60479866c5b04.jpg,10000,户外
欧菲斯（OFEIS） 德国帐篷户外大门厅便携式公园露营防风防晒全自动液压收纳4-6人 米咖色 送野餐垫，防潮垫,369.0,OFEIS京东自营旗舰店,10051330270476,自营,https://item.jd.com/10051330270476.html,//img11.360buyimg.com/n7/jfs/t1/101399/35/44140/214791/649efbdcFe5d78fb5/7be75dc7e1787c58.jpg,20000,户外
迪卡侬户外露营抓绒毯摇粒绒毯轻盈易收纳毯子被子保暖舒适轻ODCF灰黑色-4181596,49.9,迪卡侬京东自营旗舰店,100028148549,自营,https://item.jd.com/100028148549.html,//img14.360buyimg.com/n7/jfs/t1/99863/21/34343/111503/64b2c31eF4e26de86/26d37113c5ed1269.jpg,500,户外
科蒂尼塔（COTYNTA）品牌冲锋衣男女春秋季新款 时尚休闲百搭外套户外运动防风登山服 女-白色 M,1499.0,科蒂尼塔COTYNTA运动旗舰店,10069846890401,非自营,https://item.jd.com/10069846890401.html,//img11.360buyimg.com/n7/jfs/t1/91464/34/35684/109684/63fec5b0F5f33dcab/e9f5ba006ed66aa7.jpg,2,户外
科沃（KOVOL）懒人充气沙发户外音乐节便携露营带枕头气垫床躺椅网红自动空气床,59.0,KOVOL运动户外京东自营旗舰店,100046352130,自营,https://item.jd.com/100046352130.html,//img10.360buyimg.com/n7/jfs/t1/130836/17/36318/284055/648973d5Fef213843/7c5f951f6e3306f3.jpg,500,户外
卡瓦图小刀随身迷你鹰爪子刀折叠刀防身刀具便携弯刀户外野营,15.0,卡瓦图京东自营旗舰店,100022132350,自营,https://item.jd.com/100022132350.html,//img10.360buyimg.com/n7/jfs/t1/118612/37/37253/190416/647055c3F8233f1be/b78c4ff127d724c1.jpg,2000,户外
挪客（NatureHike）屋脊13自动帐篷户外露营装备两室一厅防水防晒帐篷 深咖色,2699.0,挪客旗舰店,10054884036104,非自营,https://item.jd.com/10054884036104.html,//img14.360buyimg.com/n7/jfs/t1/139476/34/37346/59509/64b2ca0aF65b83ce5/59cca6c8575afd67.jpg,500,户外
安丹迪（Adandyish）蓄电池充气泵 户外游泳池充气床船水池坐骑泳圈玩具用 700mAH,52.0,永旭户外京东自营专区,100047575738,自营,https://item.jd.com/100047575738.html,//img13.360buyimg.com/n7/jfs/t1/92065/29/37300/120541/649cf3f4F59a7930f/e32ccd1ca2867231.jpg,1000,户外
迈牛（MYNEW）天幕帐篷户外露营遮阳棚野餐防晒防雨野外公园快捷免搭多功能折叠 5.2米银色+围布超大家庭款,949.0,迈牛专卖店,10068221505322,非自营,https://item.jd.com/10068221505322.html,//img12.360buyimg.com/n7/jfs/t1/183971/37/32377/220977/63f434d3F2b974b1a/4f7402c2c306816a.jpg,500,户外
婉和婉和 铝合金雨棚户外遮阳棚遮雨棚 伸出120cm*贴墙220cm,716.4,婉和京东自营旗舰店,100062681107,自营,https://item.jd.com/100062681107.html,//img12.360buyimg.com/n7/jfs/t1/88945/23/29092/93892/64abc09cF801a018f/b4b16f0597a24d21.jpg,0,户外
牧高笛（MOBIGARDEN）帐篷 户外精致露营屋型大空间防雨防晒自动速开帐篷假日山居5.9 帐篷/和风沙,1599.0,牧高笛官方旗舰店,10069884394429,非自营,https://item.jd.com/10069884394429.html,//img14.360buyimg.com/n7/jfs/t1/151202/40/37340/203419/64b3d777F07693638/b66eed74cd4d880d.jpg,1000,户外
探险者（TAN XIAN ZHE）户外折叠桌椅便携式野餐桌椅全套装露营桌子装备用品蛋卷桌 【4-6人】黑色长桌+收纳袋,159.0,探险者运动户外旗舰店,10070397096061,非自营,https://item.jd.com/10070397096061.html,//img11.360buyimg.com/n7/jfs/t1/197091/4/28170/338265/64085024Fa6d43888/c9bb155171cbe400.jpg,10000,户外
尚烤佳（Suncojia）户外便携折叠椅 带靠背椅子 钓鱼椅 凳子 露营写生椅子,32.9,尚烤佳京东自营旗舰店,100050255492,自营,https://item.jd.com/100050255492.html,//img12.360buyimg.com/n7/jfs/t1/105587/14/32842/215759/64a3d807F6830745f/1a028653b898557a.jpg,5000,户外
耐智康户外折叠椅月亮椅露营装备躺椅便携桌椅钓鱼凳沙滩椅子 【三层夹棉】米白色+收纳袋 出口质量加粗,33.9,野徒者户外装备旗舰店,10071930499164,非自营,https://item.jd.com/10071930499164.html,//img14.360buyimg.com/n7/jfs/t1/198665/8/36149/180898/6499221dFa879bb36/c41dbf5ca6b93cba.jpg,5000,户外
原始人（The Primitive） 户外折叠水桶便携水箱大容量储水桶旅行蓄水储水罐车载装水桶 卡其色/20L（双面防水）,25.8,原始人旗舰店,10034843927304,非自营,https://item.jd.com/10034843927304.html,//img14.360buyimg.com/n7/jfs/t1/199781/26/39429/121537/64b4a288F30c0ce9f/75f7ba97fbcda84d.jpg,5000,户外
LAFUMA乐飞叶户外冲锋衣女II级 2023中长风衣防水透湿夹克外套LFJA3AS60 雾白CR 175/92A（42）,1692.0,LAFUMA官方旗舰店,10067438001240,非自营,https://item.jd.com/10067438001240.html,//img10.360buyimg.com/n7/jfs/t1/167132/3/37200/137537/64b0f31dFe972ad9c/32c8aabaad5bfe15.jpg,91,户外
Bestway百适乐气垫床充气床垫家用双人充气垫加厚户外帐篷便携折叠床睡垫 灰色充气床+电泵+收纳袋 203*152*22cm 双人加大,149.0,Bestway旗舰店,60508606171,非自营,https://item.jd.com/60508606171.html,//img11.360buyimg.com/n7/jfs/t1/135083/32/28852/130148/63bd375cF66aaf517/015aefb7018ddcba.jpg,5000,户外
TANXIANZHE探险者卡式炉户外炉具便携式家用炉卡斯炉防风卡磁炉露营家用 暮色卡式炉+4瓶气+烤盘,90.0,TANXIANZHE户外装备旗舰店,10075259820621,非自营,https://item.jd.com/10075259820621.html,//img11.360buyimg.com/n7/jfs/t1/219624/40/33049/131067/6492a869Fe76eca1e/6ca73523a95dce4e.jpg,2000,户外
骆驼户外(CAMEL) 骆驼自动充气垫床垫双人防潮垫露营加厚午休垫子户外地垫帐篷睡垫 A9S3C4107  蓝色,246.6,骆驼（CAMEL）户外装备京东自营旗舰店,7298822,自营,https://item.jd.com/7298822.html,//img12.360buyimg.com/n7/jfs/t1/50058/24/21418/35609/63f709c3F45d5ecac/95641a47142369eb.jpg,10000,户外
卡瓦图（kawatu）户外刀具防身高硬度荒野求生小刀车载刀锋利随身便携折叠刀小刀,49.0,卡瓦图京东自营旗舰店,7183143,自营,https://item.jd.com/7183143.html,//img13.360buyimg.com/n7/jfs/t1/143209/23/36218/118396/64701faaF813a15c3/081ba0ed485eefd9.jpg,1000,户外
Warsun工兵铲多功能折叠户外锰钢用品铲子钓鱼藏獒铲,69.0,Warsun京东自营旗舰店,100002060846,自营,https://item.jd.com/100002060846.html,//img11.360buyimg.com/n7/jfs/t1/122484/6/34121/67673/644611aaFf2745e2b/0c60f7ad2e60244f.jpg,20000,户外
科蒂尼塔（COTYNTA）品牌冲锋衣女男加绒春秋新款运动户外保暖单层外套弹力宽松登山服 8608女 樱花粉 4XL,1788.0,科蒂尼塔COTYNTA运动旗舰店,10068985843104,非自营,https://item.jd.com/10068985843104.html,//img14.360buyimg.com/n7/jfs/t1/153981/27/29362/121680/63edd080F8720ec38/cfde16029f90127f.jpg,2,户外
伯希和户外冲锋衣男女三合一抓绒夹克防水硬壳登山服外套11040107黑L,649.0,伯希和（Pelliot）京东自营旗舰店,100014419272,自营,https://item.jd.com/100014419272.html,//img12.360buyimg.com/n7/jfs/t1/179365/8/34568/148821/64b38f08F59fe8413/4457883cc0bb94ff.jpg,20000,户外
燃大师户外折叠桌便携式露营桌子野餐桌椅套装野营用品装备蛋卷桌露营椅 长桌五件套,98.0,燃大师旗舰店,10079646037557,非自营,https://item.jd.com/10079646037557.html,//img12.360buyimg.com/n7/jfs/t1/129540/13/33533/52687/64a3dffbFb1646737/ce0d1cd41314b7c8.jpg,6,户外
牧高笛（MOBIGARDEN）自动帐 户外露营防晒大门厅公园速开帐篷零动155 NX22561014 米白,459.0,牧高笛京东自营旗舰店,100054321855,自营,https://item.jd.com/100054321855.html,//img10.360buyimg.com/n7/jfs/t1/192329/18/34780/250438/64b4bd1fFa918f9be/c70fb85564d4dd05.jpg,5000,户外
牧高笛（MOBIGARDEN）储水桶 户外露营便携车载大容量饮水桶10L NX22674001 暖沙色,79.0,牧高笛京东自营旗舰店,100041900277,自营,https://item.jd.com/100041900277.html,//img12.360buyimg.com/n7/jfs/t1/139183/38/37665/101208/64b4c48cF212df4cb/2725cdd38df06845.jpg,5000,户外
尚烤佳 挡风板 户外野炊炉子铝合挡风板 防风罩 可折叠防风板 厨房隔油板 挡油板 野餐装备 10片装 含收纳袋,29.9,尚烤佳京东自营旗舰店,100040463203,自营,https://item.jd.com/100040463203.html,//img13.360buyimg.com/n7/jfs/t1/102343/26/35704/101690/641fc901F3fee7689/d64fff0e1d5afac9.jpg,5000,户外
LAFUMA乐飞叶户外冲锋衣女II级 2023中长风衣防水透湿夹克外套LFJA3AS60 雾白CR 175/92A（42）,1692.0,LAFUMA官方旗舰店,10067438001240,非自营,https://item.jd.com/10067438001240.html,//img10.360buyimg.com/n7/jfs/t1/167132/3/37200/137537/64b0f31dFe972ad9c/32c8aabaad5bfe15.jpg,91,户外
山约 山约充气沙发户外便携式懒人沙发午休床露营休闲躺椅 流沙金（含电动充气泵）,198.0,PENESAS旗舰店,10060060125804,非自营,https://item.jd.com/10060060125804.html,//img14.360buyimg.com/n7/jfs/t1/119412/29/26086/47640/6320419dE7a99b016/6539ca960a5689e5.png,2000,户外
奥然户外保温箱便携式冰袋车载露营冷藏箱外卖箱商用摆摊保冷野餐背包 靛蓝大号【30L】配肩带,29.0,奥然运动户外旗舰店,10070101084233,非自营,https://item.jd.com/10070101084233.html,//img13.360buyimg.com/n7/jfs/t1/217089/17/26768/47572/6402f744F4d97dd24/6638ac8ea7fa9d80.jpg,500,户外
加加林 战术笔女子防狼个人防身器自卫防狼等多功能防护用品 黑色,72.0,加加林京东自营旗舰店,5287487,自营,https://item.jd.com/5287487.html,//img12.360buyimg.com/n7/jfs/t1/214791/38/14381/477873/622b11acEeeea01f2/0f62fa4d03c154cc.jpg,10000,户外
牧高笛（MOBIGARDEN）天幕 户外露营遮阳防晒防雨黑胶天幕天穹410 NX23680002 和风沙,399.0,牧高笛京东自营旗舰店,100054724771,自营,https://item.jd.com/100054724771.html,//img11.360buyimg.com/n7/jfs/t1/112446/29/38793/191533/64b4c15bFc2a40583/ee47d7c244b3d31f.jpg,5000,户外
狼行者3-4人户外全自动帐篷 户外防水野营帐篷休闲帐篷 墨绿色,188.0,狼行者京东自营旗舰店,4177198,自营,https://item.jd.com/4177198.html,//img13.360buyimg.com/n7/jfs/t1/223405/4/20804/77029/635b52b5Ea9f896ec/1a9ef6578e4255da.jpg,200000,户外
迈乐（Merrell）户外三防风语者冲锋衣休闲男女款休闲徒步卸防风防水防污冲锋外套 MC2239012-1男款（黑色） L,1199.0,merrell旗舰店,10073380472451,非自营,https://item.jd.com/10073380472451.html,//img11.360buyimg.com/n7/jfs/t1/126742/21/40471/134854/64b4144fF15af0daf/0786df897fff76f5.jpg,17,户外
JAJALIN 带盖可携带旅行香皂盒 密封便携手工皂盒肥皂盒 塑料 小号颜色随机,6.0,加加林京东自营旗舰店,1990272,自营,https://item.jd.com/1990272.html,//img12.360buyimg.com/n7/jfs/t1/143968/28/4738/158769/5f2bbfecE09e609eb/7fafe07b121ea1f3.jpg,50000,户外
牧高笛（MOBIGARDEN）LINE FRIENDS联名 户外露营便携野餐垫 NX21663001 布朗熊米白,149.0,牧高笛京东自营旗舰店,100032064584,自营,https://item.jd.com/100032064584.html,//img14.360buyimg.com/n7/jfs/t1/141367/13/36787/238513/64b4cddaF8c060eea/6450b0ed4d5c3aa0.jpg,20000,户外
爱心东东	曼迪卡威（Mdikawe）全自动帐篷户外露营帐篷装备全套4-6人防风防雨公园天幕免搭遮阳 两门两窗银胶绿-3到4人高配9件套,419.0,曼迪卡威旗舰店,10055217003459,非自营,https://item.jd.com/10055217003459.html,//img14.360buyimg.com/n7/jfs/t1/104520/27/40284/128093/64b43002Ff460f4ce/0a7d7b4125ac9ad4.jpg,10000,户外
paulone 40倍手持式双灯光电LED灯放大镜 玉器古董字画鉴定MG6B-1B,13.8,paulone维氏京东自营专区,1872445,自营,https://item.jd.com/1872445.html,//img10.360buyimg.com/n7/jfs/t3208/79/7796937161/43965/4e632ffb/58ba612fNf1e06bb4.jpg,10000,户外
得力（deli） 露营折叠收纳车载便携轻量双侧开门装备餐具杂物收纳箱50L暖色,169.0,得力（deli）户外京东自营旗舰店,100051340705,自营,https://item.jd.com/100051340705.html,//img10.360buyimg.com/n7/jfs/t1/139834/33/32006/177677/637c9955E30070e56/4df8d7556c9fe30d.jpg,200,户外
杰亚森 工地施工帐篷户外加厚防雨保暖防寒大型帆布野外工程救灾帐篷 军工加高款圆管地梁涂层帆布3*4,1565.0,杰亚森运动户外旗舰店,10056337580292,非自营,https://item.jd.com/10056337580292.html,//img12.360buyimg.com/n7/jfs/t1/93012/14/41056/120508/64969143F8618fb39/eefb53de72c7ef24.jpg,500,户外
NatureHike挪客自动充气床垫 户外露营睡垫防潮垫 便携式气垫床单人双人三人 双人-香槟棕（含内置气泵）,399.0,NatureHike途旷专卖店,10071842190954,非自营,https://item.jd.com/10071842190954.html,//img14.360buyimg.com/n7/jfs/t1/132009/8/33641/111623/64b2d25bF2f13a94c/1ac8d4f399cb26e6.jpg,1000,户外
伯希和户外露营挂钩扣多用途钥匙扣水杯挂钩【2只装】橙色小号16106403,4.0,伯希和（Pelliot）京东自营旗舰店,100032234736,自营,https://item.jd.com/100032234736.html,//img11.360buyimg.com/n7/jfs/t1/110590/33/41693/92873/6491b5c4Fe4fad9a0/4ff5044508a6b565.jpg,5000,户外
原始人（The Primitive）充气沙发户外露营懒人空气单人便携式野营音乐节气垫床坐 加长Happy笑脸【配收纳袋】,49.8,原始人旗舰店,10074287929766,非自营,https://item.jd.com/10074287929766.html,//img11.360buyimg.com/n7/jfs/t1/198652/29/31647/162423/64b4a2a2F7c0b61b2/ea6c2a98d92d18c7.jpg,200,户外
牧高笛（MOBIGARDEN）折叠椅 户外露营带头枕可调节坐躺两用乐享躺椅 NX22665036 沙黄,179.0,牧高笛京东自营旗舰店,100050588818,自营,https://item.jd.com/100050588818.html,//img13.360buyimg.com/n7/jfs/t1/182184/6/35267/143346/64b4bf13F456beaa3/c1784ff1b25674e0.jpg,500,户外
得力（deli） 野餐垫户外加厚防潮垫牛津布便携帐篷垫子沙滩垫 大号DL556202,52.0,得力（deli）户外京东自营旗舰店,100020649708,自营,https://item.jd.com/100020649708.html,//img13.360buyimg.com/n7/jfs/t1/55423/21/21473/598856/62da6dbdE719507ce/384ee834c32d0425.jpg,100000,户外
科蒂尼塔（COTYNTA）品牌冲锋衣男女同款春秋时尚潮流大码薄款外套户外运动防风登山服 男象牙白 8XL,1588.0,科蒂尼塔COTYNTA运动旗舰店,10070893937933,非自营,https://item.jd.com/10070893937933.html,//img13.360buyimg.com/n7/jfs/t1/44745/28/27903/44802/64115a1aF45625a7d/9023615458d96929.jpg,3,户外
